# Columns: f [Hz], ASD.
# Reference: https://github.com/jroulet/template_bank
1.535275028780422701e+01 8.194588310268365634e-22
1.542368646296628221e+01 8.161936585776802850e-22
1.549495039314631661e+01 7.936459440625555182e-22
1.556654359271061949e+01 8.135481339539850959e-22
1.563846758302246975e+01 7.449477236060959446e-22
1.571072389247450474e+01 7.692618596953107024e-22
1.578331405652117247e+01 7.515004404435298745e-22
1.585623961771137225e+01 7.298163167845367180e-22
1.592950212572123014e+01 7.198524828821953604e-22
1.600310313738700785e+01 7.107978568389273804e-22
1.607704421673823703e+01 6.993444179055115490e-22
1.615132693503090522e+01 6.919987764294167806e-22
1.622595287078087267e+01 6.646581892021946636e-22
1.630092360979741173e+01 6.560361782094301591e-22
1.637624074521688300e+01 6.425329546797141524e-22
1.645190587753662470e+01 6.387432545343559784e-22
1.652792061464894857e+01 6.124277349861466014e-22
1.660428657187529566e+01 6.062746881394063431e-22
1.668100537200059108e+01 6.196827414359399872e-22
1.675807864530768043e+01 5.847143860597413142e-22
1.683550802961202209e+01 5.790854144115383053e-22
1.691329517029647889e+01 5.715130364551937504e-22
1.699144172034625910e+01 5.662490793171582537e-22
1.706994934038407763e+01 5.592177336515511580e-22
1.714881969870539891e+01 5.441301093317249275e-22
1.722805447131393919e+01 5.228994779431034702e-22
1.730765534195725053e+01 5.286739668335452955e-22
1.738762400216250370e+01 5.320633277242167539e-22
1.746796215127245588e+01 5.454846096260053916e-22
1.754867149648151070e+01 5.511042767204850403e-22
1.762975375287205893e+01 5.572539944345398921e-22
1.771121064345087603e+01 5.030686455340647260e-22
1.779304389918577201e+01 6.034650672941480140e-22
1.787525525904235479e+01 4.500542753235225689e-22
1.795784647002095724e+01 4.896519047516420031e-22
1.804081928719382688e+01 4.793773680409785303e-22
1.812417547374236548e+01 4.576337470470334985e-22
1.820791680099462440e+01 4.412846827159450347e-22
1.829204504846293844e+01 4.318789739882117350e-22
1.837656200388171612e+01 4.092645500833611287e-22
1.846146946324547500e+01 4.112330351138358798e-22
1.854676923084698359e+01 3.817050059715434161e-22
1.863246311931559873e+01 3.765404681034818709e-22
1.871855294965579120e+01 3.704230039818745820e-22
1.880504055128582408e+01 3.637425478049585471e-22
1.889192776207666213e+01 3.560721744830114140e-22
1.897921642839100542e+01 3.486299433663012783e-22
1.906690840512251839e+01 3.326415063296377170e-22
1.915500555573527919e+01 3.271377630188365482e-22
1.924350975230331429e+01 3.213543277070655586e-22
1.933242287555045280e+01 3.147120221147492372e-22
1.942174681489025545e+01 2.972902139764017250e-22
1.951148346846616377e+01 3.031606272519918407e-22
1.960163474319185539e+01 2.890851403962188008e-22
1.969220255479172366e+01 2.827902679742586165e-22
1.978318882784164146e+01 2.777170833998204184e-22
1.987459549580982809e+01 2.650259407499512489e-22
1.996642450109793288e+01 2.626300334222152804e-22
2.005867779508233895e+01 2.574400874009029591e-22
2.015135733815557373e+01 2.472262250522177813e-22
2.024446509976803910e+01 2.401458652495344289e-22
2.033800305846980905e+01 2.361307439217987438e-22
2.043197320195270450e+01 2.322884290701384245e-22
2.052637752709252084e+01 2.332003363006335057e-22
2.062121803999143665e+01 2.230873378411635526e-22
2.071649675602068896e+01 2.121138028425872187e-22
2.081221569986338338e+01 2.137299209454064482e-22
2.090837690555749973e+01 2.086104042242656761e-22
2.100498241653915343e+01 2.099194460873481169e-22
2.110203428568595641e+01 2.084915330453849022e-22
2.119953457536071184e+01 1.961722715457968858e-22
2.129748535745519789e+01 1.880259390955688857e-22
2.139588871343421417e+01 1.812717341078665937e-22
2.149474673437980599e+01 1.804071556652594783e-22
2.159406152103566612e+01 1.722154313011487681e-22
2.169383518385184217e+01 1.626428839586847834e-22
2.179406984302954697e+01 1.644512704596058312e-22
2.189476762856620695e+01 1.447379850402961829e-22
2.199593068030074861e+01 1.293434951300979033e-22
2.209756114795901993e+01 1.242880634166296524e-22
2.219966119119954939e+01 1.214060362203049674e-22
2.230223297965937590e+01 1.222746936288013101e-22
2.240527869300018082e+01 1.197590474585569293e-22
2.250880052095461892e+01 1.274316833992165591e-22
2.261280066337278427e+01 1.191695987548848442e-22
2.271728133026904928e+01 1.487779407289450664e-22
2.282224474186897467e+01 1.100428637672396992e-22
2.292769312865648601e+01 9.835252230107087957e-23
2.303362873142131306e+01 9.031662863225328227e-23
2.314005380130652867e+01 9.219673339178626145e-23
2.324697059985647840e+01 9.635476530386077806e-23
2.335438139906479194e+01 8.926971964687556438e-23
2.346228848142262535e+01 7.955069348813330683e-23
2.357069413996727647e+01 7.145810835553352033e-23
2.367960067833077531e+01 7.146173888310361636e-23
2.378901041078893286e+01 7.614905709171909416e-23
2.389892566231050353e+01 1.333356714156085645e-22
2.400934876860651812e+01 6.961208585276610136e-23
2.412028207618006803e+01 6.290872421921187705e-23
2.423172794237599348e+01 5.821195918528890137e-23
2.434368873543110467e+01 5.800064909292436078e-23
2.445616683452446694e+01 5.272613725963787429e-23
2.456916462982790250e+01 5.200412744159436337e-23
2.468268452255692580e+01 4.969705084357201853e-23
2.479672892502158987e+01 4.824250751983687351e-23
2.491130026067788350e+01 4.734039500859178040e-23
2.502640096417919224e+01 4.679683173942269369e-23
2.514203348142796557e+01 4.574037030397623853e-23
2.525820026962784581e+01 4.472986014744632205e-23
2.537490379733570478e+01 4.332456228190847886e-23
2.549214654451423101e+01 4.239819144624538880e-23
2.560993100258459521e+01 4.170395867721005083e-23
2.572825967447933593e+01 4.064543663093573895e-23
2.584713507469563609e+01 4.022027817285697614e-23
2.596655972934870960e+01 4.009478963315298578e-23
2.608653617622547927e+01 3.923747004376159365e-23
2.620706696483852483e+01 3.865295600691003214e-23
2.632815465648021203e+01 3.834389637388641229e-23
2.644980182427719839e+01 3.679354498670178288e-23
2.657201105324505264e+01 3.614993564755602355e-23
2.669478494034320804e+01 3.719038708932031482e-23
2.681812609453015739e+01 3.629579741104184077e-23
2.694203713681883627e+01 3.616764030814539155e-23
2.706652070033241131e+01 3.633844806498318950e-23
2.719157943036017500e+01 3.655460640921118123e-23
2.731721598441376386e+01 5.537577909498326189e-23
2.744343303228365372e+01 4.250969185322300158e-23
2.757023325609583964e+01 3.571566538243137172e-23
2.769761935036891032e+01 3.612183408932373421e-23
2.782559402207124322e+01 3.830153344397036619e-23
2.795415999067856561e+01 3.586951168562336558e-23
2.808331998823172526e+01 3.617224032168589829e-23
2.821307675939472048e+01 3.117495527702165615e-23
2.834343306151309250e+01 3.694834728292656172e-23
2.847439166467246352e+01 3.291668814485790250e-23
2.860595535175741944e+01 2.952052010602943078e-23
2.873812691851066248e+01 2.966647323148108041e-23
2.887090917359236286e+01 2.941225180271710000e-23
2.900430493863991543e+01 2.860282070730526262e-23
2.913831704832787040e+01 2.883857565562122149e-23
2.927294835042815890e+01 2.902794873801444501e-23
2.940820170587063842e+01 2.833573927628252652e-23
2.954407998880381214e+01 2.757495075094586366e-23
2.968058608665602449e+01 2.863963235576008362e-23
2.981772290019671701e+01 2.770792065646100546e-23
2.995549334359813187e+01 2.725070545510073593e-23
3.009390034449721085e+01 2.647503281547425222e-23
3.023294684405777843e+01 2.563195109122014376e-23
3.037263579703311578e+01 2.575776545097976386e-23
3.051297017182869453e+01 2.458238182664976548e-23
3.065395295056526592e+01 2.451970698616371359e-23
3.079558712914226604e+01 2.372500865076759513e-23
3.093787571730138453e+01 2.307244117144033399e-23
3.108082173869063780e+01 2.260786285831296799e-23
3.122442823092856301e+01 2.296690967362851384e-23
3.136869824566876375e+01 2.279295381605767998e-23
3.151363484866479325e+01 2.164955511589395137e-23
3.165924111983522238e+01 2.227494773106713929e-23
3.180552015332919780e+01 2.187366090972958420e-23
3.195247505759212103e+01 2.083595697606860356e-23
3.210010895543171472e+01 2.091146970266322653e-23
3.224842498408442282e+01 2.058819234046316929e-23
3.239742629528197426e+01 2.031327823840653780e-23
3.254711605531848306e+01 1.963246923435845615e-23
3.269749744511766210e+01 1.960408810632805822e-23
3.284857366030043835e+01 1.931127793959933077e-23
3.300034791125285238e+01 1.929849426177428879e-23
3.315282342319424913e+01 1.880022856198527312e-23
3.330600343624588788e+01 1.837809954948123359e-23
3.345989120549972995e+01 1.821564841152244645e-23
3.361449000108765262e+01 1.789299824407395736e-23
3.376980310825091181e+01 1.786502375176593334e-23
3.392583382740993869e+01 1.778130805559925630e-23
3.408258547423452001e+01 1.772642254460134340e-23
3.424006137971424124e+01 1.751052699022098659e-23
3.439826489022924250e+01 1.723771906456338231e-23
3.455719936762139355e+01 1.729715906645370482e-23
3.471686818926561102e+01 1.663848604060394429e-23
3.487727474814177242e+01 1.634947673368951190e-23
3.503842245290673674e+01 1.677055629381199158e-23
3.520031472796679139e+01 1.630674848460105072e-23
3.536295501355042603e+01 1.637476341134724726e-23
3.552634676578141182e+01 1.607811730907013956e-23
3.569049345675229290e+01 1.786203549144064809e-23
3.585539857459816915e+01 1.595470523623441679e-23
3.602106562357069919e+01 1.624773793313398789e-23
3.618749812411280686e+01 1.515755480973603188e-23
3.635469961293319585e+01 1.556870727774530533e-23
3.652267364308175246e+01 1.555670782382103632e-23
3.669142378402494131e+01 1.527434173955335137e-23
3.686095362172157763e+01 1.501504431945251067e-23
3.703126675869926743e+01 1.484016068398540588e-23
3.720236681413067714e+01 1.467436125687630047e-23
3.737425742391064176e+01 1.416545551640558760e-23
3.754694224073336528e+01 1.480041495459314396e-23
3.772042493416997644e+01 1.455608454098468291e-23
3.789470919074667421e+01 1.456760170761887869e-23
3.806979871402285909e+01 1.437002060726020490e-23
3.824569722466998911e+01 1.502776933651717703e-23
3.842240846055060643e+01 1.425545390272038718e-23
3.859993617679766942e+01 1.441762510382827328e-23
3.877828414589457395e+01 1.426809922784191709e-23
3.895745615775503268e+01 1.439588722041668696e-23
3.913745601980384237e+01 1.384781734192009637e-23
3.931828755705770106e+01 1.405343458883402892e-23
3.949995461220643023e+01 1.437099297213884370e-23
3.968246104569481503e+01 1.402019560094570873e-23
3.986581073580440915e+01 1.400200220006256983e-23
4.005000757873611406e+01 1.386591023359103168e-23
4.023505548869292880e+01 1.372322435087866661e-23
4.042095839796306223e+01 1.384417325250030840e-23
4.060772025700365617e+01 1.362338316000410508e-23
4.079534503452450878e+01 1.388105757099902488e-23
4.098383671757261482e+01 1.358913779798793722e-23
4.117319931161679136e+01 1.374102575139416087e-23
4.136343684063273685e+01 1.304399057503809017e-23
4.155455334718875093e+01 1.358381596477794973e-23
4.174655289253136914e+01 1.333322760768580601e-23
4.193943955667186430e+01 1.284519607046796356e-23
4.213321743847289014e+01 1.287677399852467829e-23
4.232789065573548726e+01 1.283869251866472340e-23
4.252346334528682092e+01 1.296569541656618458e-23
4.271993966306779100e+01 1.311327458479477027e-23
4.291732378422157268e+01 1.341895547113412796e-23
4.311561990318228510e+01 1.262897015389388450e-23
4.331483223376398684e+01 1.248787785443896307e-23
4.351496500925049560e+01 1.258170132161766154e-23
4.371602248248504452e+01 1.235564414049496050e-23
4.391800892596086214e+01 1.218127469774497394e-23
4.412092863191190162e+01 1.211728943179597379e-23
4.432478591240396071e+01 1.188968026303983271e-23
4.452958509942655496e+01 1.564009591410922569e-23
4.473533054498465589e+01 1.190158094616780944e-23
4.494202662119142389e+01 1.175112150922851293e-23
4.514967772036101934e+01 1.156873801296735632e-23
4.535828825510186135e+01 1.124304805856016969e-23
4.556786265841063965e+01 1.155833541870210618e-23
4.577840538376618440e+01 1.158877366597272509e-23
4.598992090522438048e+01 1.128300129215688369e-23
4.620241371751313153e+01 1.140218699075328203e-23
4.641588833612777165e+01 1.171582788374094875e-23
4.663034929742731549e+01 1.130458886125762627e-23
4.684580115873047390e+01 1.135763940382534991e-23
4.706224849841281355e+01 1.137723100173017594e-23
4.727969591600390942e+01 1.117344004462696810e-23
4.749814803228499471e+01 1.121788206964702932e-23
4.771760948938745628e+01 1.123020819831705830e-23
4.793808495089109556e+01 1.128175772296249221e-23
4.815957910192350511e+01 1.113755800510845585e-23
4.838209664925957298e+01 1.152429810163720654e-23
4.860564232142133534e+01 1.129520279066727865e-23
4.883022086877879531e+01 1.097268332318675714e-23
4.905583706365047902e+01 1.113998981747684038e-23
4.928249570040513561e+01 1.081795114752425840e-23
4.951020159556351530e+01 1.125935359388104378e-23
4.973895958790062366e+01 1.074553675379592222e-23
4.996877453854883555e+01 1.088536691877081699e-23
5.019965133110081723e+01 1.114414507819046420e-23
5.043159487171358535e+01 1.076718162639442885e-23
5.066461008921268672e+01 1.074583039437718165e-23
5.089870193519679731e+01 1.076611396967248677e-23
5.113387538414325917e+01 1.037902737378947805e-23
5.137013543351341127e+01 1.035247462286810927e-23
5.160748710385907856e+01 1.022743365758398413e-23
5.184593543892913203e+01 1.035983874937170274e-23
5.208548550577660308e+01 1.020420562480381235e-23
5.232614239486662200e+01 1.033985419520572972e-23
5.256791122018422158e+01 1.040064188896497017e-23
5.281079711934330589e+01 1.015216862700816511e-23
5.305480525369573996e+01 1.046261361865910704e-23
5.329994080844087989e+01 1.031344261108406807e-23
5.354620899273607648e+01 1.070376913044237004e-23
5.379361503980700121e+01 1.123262594906077859e-23
5.404216420705915169e+01 1.113950340314974139e-23
5.429186177618942821e+01 1.085726415080259062e-23
5.454271305329833552e+01 1.127391589022453113e-23
5.479472336900287388e+01 1.136914439079509231e-23
5.504789807854970718e+01 1.099980890043507395e-23
5.530224256192899901e+01 1.081256359049153109e-23
5.555776222398877451e+01 1.102579829413097110e-23
5.581446249454963748e+01 1.091526043424164192e-23
5.607234882852032598e+01 1.091976009094450231e-23
5.633142670601354496e+01 1.089049379456279959e-23
5.659170163246242424e+01 1.116130688436876182e-23
5.685317913873753071e+01 1.094643408642483640e-23
5.711586478126432098e+01 1.083937900587111515e-23
5.737976414214134024e+01 1.113179109340605359e-23
5.764488282925876206e+01 1.114236051065531745e-23
5.791122647641758192e+01 1.128951668560217972e-23
5.817880074344935082e+01 1.230137679257448785e-23
5.844761131633634932e+01 1.224359960409504498e-23
5.871766390733255747e+01 1.241239973608976599e-23
5.898896425508496577e+01 1.184031441886554307e-23
5.926151812475552560e+01 1.152669363370467888e-23
5.953533130814370367e+01 1.358088299398455012e-23
5.981040962380941295e+01 1.370545464954897091e-23
6.008675891719686746e+01 1.288995067136683814e-23
6.036438506075867139e+01 1.164384505287914987e-23
6.064329395408061885e+01 1.062986229754670552e-23
6.092349152400711887e+01 1.035564999279165294e-23
6.120498372476699700e+01 1.053016672766079049e-23
6.148777653810022770e+01 1.020397062595513536e-23
6.177187597338491543e+01 1.046919786989703868e-23
6.205728806776500761e+01 9.982227136636401778e-24
6.234401888627863997e+01 9.924526101800169925e-24
6.263207452198689396e+01 1.017550167222242902e-23
6.292146109610344240e+01 1.007215345534142805e-23
6.321218475812451487e+01 1.015656959639301409e-23
6.350425168595962333e+01 1.003709249308691024e-23
6.379766808606282069e+01 1.002196535492162743e-23
6.409244019356454203e+01 1.025845057839138742e-23
6.438857427240419895e+01 1.024167274804018389e-23
6.468607661546327847e+01 1.033329683524146235e-23
6.498495354469888241e+01 1.035968164356347136e-23
6.528521141127846761e+01 1.015016173243145856e-23
6.558685659571432325e+01 1.024326443306592705e-23
6.588989550799949768e+01 1.035077495438005365e-23
6.619433458774395262e+01 1.018238036805924662e-23
6.650018030431118632e+01 9.985938026270475555e-24
6.680743915695614987e+01 1.009202451177932315e-23
6.711611767496283676e+01 9.988115009398336587e-24
6.742622241778342129e+01 9.737915127010150169e-24
6.773775997517752501e+01 9.736008420884554049e-24
6.805073696735206568e+01 9.756361529809988460e-24
6.836516004510238531e+01 9.698382252459737365e-24
6.868103588995303710e+01 9.635860501479261008e-24
6.899837121430017817e+01 9.364484435515232055e-24
6.931717276155407603e+01 9.254491388473485930e-24
6.963744730628222612e+01 9.293052329806874760e-24
6.995920165435374827e+01 9.200337556568218605e-24
7.028244264308348477e+01 8.905105539064189379e-24
7.060717714137773271e+01 8.980389523014805214e-24
7.093341204987996207e+01 8.969414042343631505e-24
7.126115430111745752e+01 8.557198436910033181e-24
7.159041085964888396e+01 8.735403739806635182e-24
7.192118872221189463e+01 8.660546668434802050e-24
7.225349491787214617e+01 8.752581836453083297e-24
7.258733650817252681e+01 8.604098251124906887e-24
7.292272058728312345e+01 8.336932988210250789e-24
7.325965428215229736e+01 8.564473998990287011e-24
7.359814475265767442e+01 8.362384681345048896e-24
7.393819919175865607e+01 8.224835774553772732e-24
7.427982482564918598e+01 8.238382257888211880e-24
7.462302891391108517e+01 8.290160496008496752e-24
7.496781874966876558e+01 8.147999185312059779e-24
7.531420165974371628e+01 8.163222520803873789e-24
7.566218500481055287e+01 8.262353956306084174e-24
7.601177617955330845e+01 8.292289532631870554e-24
7.636298261282242095e+01 8.241855484585324571e-24
7.671581176779302780e+01 8.324256211359801334e-24
7.707027114212299068e+01 8.342448411452923712e-24
7.742636826811269657e+01 8.293416108288747212e-24
7.778411071286490142e+01 8.184503560804189208e-24
7.814350607844542651e+01 8.180128579789854449e-24
7.850456200204509116e+01 8.276637955069090354e-24
7.886728615614151749e+01 8.001427802205984351e-24
7.923168624866254106e+01 8.058513909623198289e-24
7.959777002314986305e+01 8.016059044249386407e-24
7.996554525892345566e+01 8.119876518242667020e-24
8.033501977124734594e+01 7.971888440517297651e-24
8.070620141149503013e+01 8.255180198083120865e-24
8.107909806731686331e+01 8.217296237176888648e-24
8.145371766280744907e+01 8.057427381120810733e-24
8.183006815867389605e+01 8.315325342791160255e-24
8.220815755240541023e+01 8.327195591838765123e-24
8.258799387844267414e+01 8.395339480956556409e-24
8.296958520834907347e+01 8.061833282782876101e-24
8.335293965098195201e+01 8.245617308759544611e-24
8.373806535266488993e+01 8.130615930683003884e-24
8.412497049736118981e+01 7.929124955110294629e-24
8.451366330684717809e+01 7.890186121627266800e-24
8.490415204088746748e+01 8.081142353090840676e-24
8.529644499741024788e+01 7.806685286011011655e-24
8.569055051268347256e+01 7.783501490345244917e-24
8.608647696149245121e+01 7.850222191805529637e-24
8.648423275731721560e+01 7.585926189150726639e-24
8.688382635251184638e+01 7.564679238544528121e-24
8.728526623848379984e+01 7.429369970917393746e-24
8.768856094587427208e+01 7.546244062770445142e-24
8.809371904473991322e+01 7.431254737023389219e-24
8.850074914473434262e+01 7.330684872030442911e-24
8.890965989529158264e+01 7.452388559124832026e-24
8.932045998580969126e+01 7.552970897523724715e-24
8.973315814583520478e+01 7.492416994554495972e-24
9.014776314524917211e+01 7.397627507184209452e-24
9.056428379445289067e+01 7.447034917438278614e-24
9.098272894455558912e+01 7.574379075659148239e-24
9.140310748756232329e+01 7.658302886179568609e-24
9.182542835656282421e+01 7.857512906040218192e-24
9.224970052592173886e+01 7.755608107955912079e-24
9.267593301146878559e+01 7.602454628782077751e-24
9.310413487069075700e+01 7.567436278049689950e-24
9.353431520292386381e+01 7.542646307056269556e-24
9.396648314954690306e+01 7.372111795521154601e-24
9.440064789417603208e+01 7.393200768421914182e-24
9.483681866285922979e+01 7.505809811095506623e-24
9.527500472427290390e+01 7.305220442474034962e-24
9.571521538991865441e+01 7.317702796702126287e-24
9.615746001432096079e+01 7.149833349202648548e-24
9.660174799522646083e+01 7.270370607430715537e-24
9.704808877380301624e+01 7.275942208613998417e-24
9.749649183484086734e+01 7.134714466887884580e-24
9.794696670695395824e+01 7.122168474953182288e-24
9.839952296278231358e+01 7.170509398133112759e-24
9.885417021919573699e+01 7.057673202226871449e-24
9.931091813749794994e+01 7.209156115345760657e-24
9.976977642363200971e+01 7.115700997375468634e-24
1.002307548283865373e+02 7.128543341039857907e-24
1.006938631476027126e+02 7.149526728207233461e-24
1.011591112223829754e+02 6.948655585148180445e-24
1.016265089392995122e+02 6.960121331542784252e-24
1.020960662306046487e+02 6.906762422369389918e-24
1.025677930744421928e+02 7.056530137735995634e-24
1.030416994950587508e+02 6.983056046129735664e-24
1.035177955630176285e+02 6.902123205804423789e-24
1.039960913954120372e+02 6.975636948626496346e-24
1.044765971560804161e+02 6.976995098437101658e-24
1.049593230558227646e+02 6.975506136986500782e-24
1.054442793526168458e+02 7.030954891250456998e-24
1.059314763518370057e+02 6.818667414711261906e-24
1.064209244064724658e+02 6.916006319585621039e-24
1.069126339173476055e+02 6.937852365779675467e-24
1.074066153333433391e+02 6.847143330499413367e-24
1.079028791516183645e+02 6.803242875680880741e-24
1.084014359178330977e+02 6.867190506600243947e-24
1.089022962263730534e+02 6.867418898546139448e-24
1.094054707205742432e+02 6.789897167014684610e-24
1.099109700929497251e+02 6.933517169152345531e-24
1.104188050854160252e+02 6.885561336905475209e-24
1.109289864895222735e+02 6.885669800637310527e-24
1.114415251466788135e+02 6.875046161929811994e-24
1.119564319483878307e+02 6.784487413342826840e-24
1.124737178364751884e+02 6.893855312303966058e-24
1.129933938033221636e+02 6.912985326996853299e-24
1.135154708920998985e+02 6.707026381047988041e-24
1.140399601970033103e+02 6.844396787334562436e-24
1.145668728634871485e+02 6.864961589166396364e-24
1.150962200885032303e+02 6.779774831776791466e-24
1.156280131207375348e+02 6.778493630229661950e-24
1.161622632608501817e+02 6.996843656732738404e-24
1.166989818617147421e+02 7.037468523298719956e-24
1.172381803286598512e+02 6.982895981467510145e-24
1.177798701197119300e+02 6.792457681341436188e-24
1.183240627458378071e+02 7.028791450638074209e-24
1.188707697711903251e+02 7.067961225239703280e-24
1.194200028133532498e+02 6.957549513295046978e-24
1.199717735435884265e+02 7.001321167056429372e-24
1.205260936870842556e+02 6.983120699467944374e-24
1.210829750232039430e+02 6.833842327230764428e-24
1.216424293857368042e+02 6.743896875427131225e-24
1.222044686631488730e+02 6.710025194263738920e-24
1.227691047988359117e+02 6.720323726874834275e-24
1.233363497913776001e+02 6.911520279358236370e-24
1.239062156947915696e+02 6.703004992297569959e-24
1.244787146187906188e+02 6.608985924096973065e-24
1.250538587290391348e+02 6.816518258747939788e-24
1.256316602474121424e+02 6.835703754369023012e-24
1.262121314522547380e+02 6.692323082697819737e-24
1.267952846786433980e+02 6.583101980400418185e-24
1.273811323186478432e+02 6.787618496176460850e-24
1.279696868215941663e+02 6.627488806990363237e-24
1.285609606943296512e+02 6.698943384588581274e-24
1.291549665014883885e+02 6.660480850465053190e-24
1.297517168657586808e+02 6.574061785623309791e-24
1.303512244681508889e+02 6.634380383888218948e-24
1.309535020482667562e+02 6.518042146031228757e-24
1.315585624045705231e+02 6.727422683797539748e-24
1.321664183946605249e+02 6.682258110840229326e-24
1.327770829355428930e+02 6.700192895931908648e-24
1.333905690039058811e+02 6.543806940227588788e-24
1.340068896363950728e+02 6.660478298124294664e-24
1.346260579298910898e+02 6.615052155316369766e-24
1.352480870417875281e+02 6.714053090640880471e-24
1.358729901902709116e+02 6.698446188067236667e-24
1.365007806546013853e+02 6.658868488990553173e-24
1.371314717753945729e+02 6.747171459613517802e-24
1.377650769549055099e+02 6.689190549061780163e-24
1.384016096573131449e+02 6.660797708652334905e-24
1.390410834090069727e+02 6.861950624802297969e-24
1.396835117988739796e+02 6.839852861328921804e-24
1.403289084785873229e+02 6.908059413651174560e-24
1.409772871628967721e+02 6.814296631772769061e-24
1.416286616299198897e+02 6.715612274656341876e-24
1.422830457214352009e+02 6.672754858863676448e-24
1.429404533431761024e+02 6.599507149053183751e-24
1.436008984651260789e+02 6.739576022234275031e-24
1.442643951218158804e+02 6.500780979482637233e-24
1.449309574126216660e+02 6.630328866491230761e-24
1.456005995020648527e+02 6.598487833000145103e-24
1.462733356201129880e+02 6.712475597865861897e-24
1.469491800624817301e+02 6.677916102155261862e-24
1.476281471909391030e+02 6.576583556213062757e-24
1.483102514336104321e+02 6.587000459349896692e-24
1.489955072852853561e+02 6.564212481572109274e-24
1.496839293077255491e+02 6.539181823141134911e-24
1.503755321299738341e+02 6.426225615700693275e-24
1.510703304486655725e+02 6.571823416072536186e-24
1.517683390283405345e+02 6.488322243599286254e-24
1.524695727017573006e+02 6.469210628301620114e-24
1.531740463702079751e+02 6.484412394517280725e-24
1.538817750038346333e+02 6.464588110420432156e-24
1.545927736419478435e+02 6.448012499894196034e-24
1.553070573933460139e+02 6.610846807004347970e-24
1.560246414366367844e+02 6.623290070997764894e-24
1.567455410205595001e+02 6.475147194513540828e-24
1.574697714643086783e+02 6.475088820707779200e-24
1.581973481578601479e+02 6.515103893928665203e-24
1.589282865622977852e+02 6.533786630114202951e-24
1.596626022101425235e+02 6.559335277111186239e-24
1.604003107056819886e+02 6.581898616192708181e-24
1.611414277253019804e+02 6.475874521977201334e-24
1.618859690178199173e+02 6.494770086224960056e-24
1.626339504048192168e+02 6.507370339861886519e-24
1.633853877809860364e+02 6.477112647793302285e-24
1.641402971144466392e+02 6.397698217735569887e-24
1.648986944471064930e+02 6.449711393547411885e-24
1.656605958949915305e+02 6.503815338982066279e-24
1.664260176485903457e+02 6.467300783279171463e-24
1.671949759731988365e+02 6.491730716071029050e-24
1.679674872092653288e+02 6.416398167651583892e-24
